"Event Id","Weeks","Day","Time","Finish","Length","Module","Mod","Details","Site","Room"
"14527076","14/09/26","Mon","09:00","10:00","01:00","I00767","P3497PTD | MSC CRIMINAL PSYCHOLOGY AND VICTIMOLOGY (DL) (Part Time) | Year 1 | Teaching Block 1","Level 7 Welcome and Q&A,Welcome to the course!, This is an opportunity to find out more about your course,meet your course leader & fellow students, [https://port-ac-uk.zoom.us/j/84891419354]","Online1","Online"
"14527076","14/09/26","Mon","09:00","10:00","01:00","I00769","P3498PTD | MSC TERRORISM AND SECURITY MANAGEMENT (DL) (Part Time) | Year 1 | Teaching Block 1","Level 7 Welcome and Q&A,Welcome to the course!, This is an opportunity to find out more about your course,meet your course leader & fellow students, [https://port-ac-uk.zoom.us/j/84891419354]","Online1","Online"
"14527076","14/09/26","Mon","09:00","10:00","01:00","I00765","P3496PTD | MSC INTERNATIONAL CRIMINAL JUSTICE AND INTELLIGENCE (DL) (Part Time) | Year 1 | Teaching Block 1","Level 7 Welcome and Q&A,Welcome to the course!, This is an opportunity to find out more about your course,meet your course leader & fellow students, [https://port-ac-uk.zoom.us/j/84891419354]","Online1","Online"
"14527077","18/09/26","Fri","14:00","14:30","00:30","I00276","U0252PYC | BSC (HONS) BIOMEDICAL SCIENCE (Full Time) | Year 4 | Teaching Block 1","Introduction to the Advanced Pathobiology module, Within this session you will receive an introduction to the Advanced Pathobiology module","2.08","Anglesea Building"
"14527077","18/09/26","Fri","14:00","14:30","00:30","I00276","U0252PYC | BSC (HONS) BIOMEDICAL SCIENCE (Full Time) | Year 3 | Teaching Block 1","Introduction to the Advanced Pathobiology module, Within this session you will receive an introduction to the Advanced Pathobiology module","2.08","Anglesea Building"
"14527078","18/09/26","Fri","14:30","15:00","00:30","I00276","U0252PYC | BSC (HONS) BIOMEDICAL SCIENCE (Full Time) | Year 4 | Teaching Block 1","Introduction to the Genetic Sciences and Integrated Pathology module, Within this session you will receive an introduction to the Genetic Sciences and, Integrated Pathology module","2.08","Anglesea Building"
"14527078","18/09/26","Fri","14:30","15:00","00:30","I00276","U0252PYC | BSC (HONS) BIOMEDICAL SCIENCE (Full Time) | Year 3 | Teaching Block 1","Introduction to the Genetic Sciences and Integrated Pathology module, Within this session you will receive an introduction to the Genetic Sciences and, Integrated Pathology module","2.08","Anglesea Building"
"14527079","18/09/26","Fri","15:00","16:00","01:00","I00276","U0252PYC | BSC (HONS) BIOMEDICAL SCIENCE (Full Time) | Year 4 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","1.01","Dennis Sciama Building"
"14527079","18/09/26","Fri","15:00","16:00","01:00","I00276","U0252PYC | BSC (HONS) BIOMEDICAL SCIENCE (Full Time) | Year 3 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","1.01","Dennis Sciama Building"
"14527080","18/09/26","Fri","15:00","16:00","01:00","I00276","U0252PYC | BSC (HONS) BIOMEDICAL SCIENCE (Full Time) | Year 4 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","1.02","Dennis Sciama Building"
"14527080","18/09/26","Fri","15:00","16:00","01:00","I00276","U0252PYC | BSC (HONS) BIOMEDICAL SCIENCE (Full Time) | Year 3 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","1.02","Dennis Sciama Building"
"14527081","18/09/26","Fri","15:00","16:00","01:00","I00276","U0252PYC | BSC (HONS) BIOMEDICAL SCIENCE (Full Time) | Year 4 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","LE0.04","Milldam Building"
"14527081","18/09/26","Fri","15:00","16:00","01:00","I00276","U0252PYC | BSC (HONS) BIOMEDICAL SCIENCE (Full Time) | Year 3 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","LE0.04","Milldam Building"
"14527082","18/09/26","Fri","15:00","16:00","01:00","I00276","U0252PYC | BSC (HONS) BIOMEDICAL SCIENCE (Full Time) | Year 3 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","1.65","Portland Building"
"14527082","18/09/26","Fri","15:00","16:00","01:00","I00276","U0252PYC | BSC (HONS) BIOMEDICAL SCIENCE (Full Time) | Year 4 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","1.65","Portland Building"
"14527083","18/09/26","Fri","15:00","16:00","01:00","I00276","U0252PYC | BSC (HONS) BIOMEDICAL SCIENCE (Full Time) | Year 4 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","1.04","Dennis Sciama Building"
"14527083","18/09/26","Fri","15:00","16:00","01:00","I00276","U0252PYC | BSC (HONS) BIOMEDICAL SCIENCE (Full Time) | Year 3 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","1.04","Dennis Sciama Building"
"14527084","18/09/26","Fri","15:00","16:00","01:00","I00276","U0252PYC | BSC (HONS) BIOMEDICAL SCIENCE (Full Time) | Year 3 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","1.05","Dennis Sciama Building"
"14527084","18/09/26","Fri","15:00","16:00","01:00","I00276","U0252PYC | BSC (HONS) BIOMEDICAL SCIENCE (Full Time) | Year 4 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","1.05","Dennis Sciama Building"
"14527085","18/09/26","Fri","15:00","16:00","01:00","I00276","U0252PYC | BSC (HONS) BIOMEDICAL SCIENCE (Full Time) | Year 4 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","0.30","Anglesea Building"
"14527085","18/09/26","Fri","15:00","16:00","01:00","I00276","U0252PYC | BSC (HONS) BIOMEDICAL SCIENCE (Full Time) | Year 3 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","0.30","Anglesea Building"
"14527086","18/09/26","Fri","15:00","16:00","01:00","I00276","U0252PYC | BSC (HONS) BIOMEDICAL SCIENCE (Full Time) | Year 4 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","2.03","Lion Gate Building"
"14527086","18/09/26","Fri","15:00","16:00","01:00","I00276","U0252PYC | BSC (HONS) BIOMEDICAL SCIENCE (Full Time) | Year 3 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","2.03","Lion Gate Building"
"14527087","14/09/26","Mon","10:00","11:00","01:00","I00695"," |  (Part Time) | Year  | Teaching Block ","Level 7 Welcome and Q&A Welcome to the course!, This is an opportunity to find out more about your course,,meet your course leader and fellow studen, [https://port-ac-uk.zoom.us/j/84001307157]","Online10","Online"
"14527087","14/09/26","Mon","10:00","11:00","01:00","I00761","P3493PTD | MSC ECONOMIC CRIME (DL) (Part Time) | Year 2 | Teaching Block 1","Level 7 Welcome and Q&A Welcome to the course!, This is an opportunity to find out more about your course,,meet your course leader and fellow studen, [https://port-ac-uk.zoom.us/j/84001307157]","Online10","Online"
"14527087","14/09/26","Mon","10:00","11:00","01:00","I00766","P3496PTD | MSC INTERNATIONAL CRIMINAL JUSTICE AND INTELLIGENCE (DL) (Part Time) | Year 2 | Teaching Block 1","Level 7 Welcome and Q&A Welcome to the course!, This is an opportunity to find out more about your course,,meet your course leader and fellow studen, [https://port-ac-uk.zoom.us/j/84001307157]","Online10","Online"
"14527087","14/09/26","Mon","10:00","11:00","01:00","I00768","P3497PTD | MSC CRIMINAL PSYCHOLOGY AND VICTIMOLOGY (DL) (Part Time) | Year 2 | Teaching Block 1","Level 7 Welcome and Q&A Welcome to the course!, This is an opportunity to find out more about your course,,meet your course leader and fellow studen, [https://port-ac-uk.zoom.us/j/84001307157]","Online10","Online"
"14527087","14/09/26","Mon","10:00","11:00","01:00","I01427"," |  (Part Time) | Year  | Teaching Block ","Level 7 Welcome and Q&A Welcome to the course!, This is an opportunity to find out more about your course,,meet your course leader and fellow studen, [https://port-ac-uk.zoom.us/j/84001307157]","Online10","Online"
"14527087","14/09/26","Mon","10:00","11:00","01:00","I00770","P3498PTD | MSC TERRORISM AND SECURITY MANAGEMENT (DL) (Part Time) | Year 2 | Teaching Block 1","Level 7 Welcome and Q&A Welcome to the course!, This is an opportunity to find out more about your course,,meet your course leader and fellow studen, [https://port-ac-uk.zoom.us/j/84001307157]","Online10","Online"
"14527088","18/09/26","Fri","15:00","16:00","01:00","I01158","U0251PYC | BSC (HONS) PHARMACOLOGY (Full Time) | Year 4 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","1.29","University Learning Centre"
"14527088","18/09/26","Fri","15:00","16:00","01:00","I01158","U0251PYC | BSC (HONS) PHARMACOLOGY (Full Time) | Year 3 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","1.29","University Learning Centre"
"14527089","14/09/26","Mon","10:40","12:40","02:00","I02144","U3820PYC | BSC (HONS) CRIMINOLOGY AND CYBERCRIME WITH FOUNDATION YEAR (Full Time) | Year 1 | Teaching Block 1","Level 4 Welcome Breakfast, to meet new friends and staff on your course, and ask questions about the week ahead., Come along to the Learning Resource Centre first to grab breakfast, before heading to your room","3.09","King Henry Building"
"14527089","14/09/26","Mon","10:40","12:40","02:00","I00336","U2714PYC | BSC (HONS) CRIMINOLOGY AND CYBERCRIME (Full Time) | Year 1 | Teaching Block 1","Level 4 Welcome Breakfast, to meet new friends and staff on your course, and ask questions about the week ahead., Come along to the Learning Resource Centre first to grab breakfast, before heading to your room","3.09","King Henry Building"
"14527090","18/09/26","Fri","15:00","16:00","01:00","I01158","U0251PYC | BSC (HONS) PHARMACOLOGY (Full Time) | Year 4 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","0.05","Park Building"
"14527090","18/09/26","Fri","15:00","16:00","01:00","I01158","U0251PYC | BSC (HONS) PHARMACOLOGY (Full Time) | Year 3 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","0.05","Park Building"
"14527091","18/09/26","Fri","15:00","16:00","01:00","I01158","U0251PYC | BSC (HONS) PHARMACOLOGY (Full Time) | Year 3 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","0.11","Park Building"
"14527091","18/09/26","Fri","15:00","16:00","01:00","I01158","U0251PYC | BSC (HONS) PHARMACOLOGY (Full Time) | Year 4 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","0.11","Park Building"
"14527092","18/09/26","Fri","15:00","16:00","01:00","I01158","U0251PYC | BSC (HONS) PHARMACOLOGY (Full Time) | Year 4 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","0.10","St. Michael's Building"
"14527092","18/09/26","Fri","15:00","16:00","01:00","I01158","U0251PYC | BSC (HONS) PHARMACOLOGY (Full Time) | Year 3 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","0.10","St. Michael's Building"
"14527093","18/09/26","Fri","15:00","16:00","01:00","I01158","U0251PYC | BSC (HONS) PHARMACOLOGY (Full Time) | Year 3 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","2.10","University Learning Centre"
"14527093","18/09/26","Fri","15:00","16:00","01:00","I01158","U0251PYC | BSC (HONS) PHARMACOLOGY (Full Time) | Year 4 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","2.10","University Learning Centre"
"14527094","18/09/26","Fri","15:00","16:00","01:00","I01158","U0251PYC | BSC (HONS) PHARMACOLOGY (Full Time) | Year 4 | Teaching Block 1","Personal Tutorial, Join your personal tutor for a welcome back session.  Your personal tutor will also be able to, answer any questions you may have around year 3 of your studies.","2.17","University Learning Centre"
